"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Qatar","QAT","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2206043983.51648","2608241648.35165","2471428489.01099","2564560357.14286","2595879642.85714","2616758241.75824","2704120879.12088","2707417582.41758","3566758241.75824","3882142857.14286","5540109890.10989","7112362637.36264","9941483516.48352","13661813186.8132","17768131868.1319","18852472527.4725","20232417582.4176","22500824175.8242","25051923076.9231","28942480057.1747","32544123850.503","36052148166.4011","39005968016.4088","41068920388.8066","42193867746.2574","43124553060.1514","",
"Romania","ROU","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25690909090.9091","17613157894.7368","15756250000","16793026315.7895","19094017522.6586","26004918839.154","27000324359.3902","25905831473.2143","32326385759.3511","25987477988.6519","25635819245.4742","27938646295.7228","31641506579.9425","39605512048.1928","52626650733.8297","70019082266.534","83891954432.1823","117593487265.718","136924649648.656","109902633391.27","106494666289.059","116396706685.036","108653018857.044","116675741458.577","122272064970.739","109610230421.649","117669811785.574","134074521900.062","154071823624.924","159033766724.085","",
"Russian Federation","RUS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302429401993.355","228676431070.718","252561086693.067","243155555555.556","172430992736.077","196844493404.363","200699398408.694","206030568169.232","203781020758.545","221711322385.48","155713549716.641","104894394800.975","119953785993.601","151419266369.558","176768740031.898","218047048090.708","298094411662.617","381563688817.864","482854621014.306","633975481611.208","812122528960.403","668009854948.268","785148133390.85","1030838293802.73","1136100104410.53","1218807617527.98","1107110286568.94","718279488723.729","679861130787.895","832298072769.905","825831643212.416","856329464902.213","",
"Rwanda","RWA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","96999946","99599924","106199972","112599962","105999924","120399974","106228554.285714","137690020","154300017","172200038","193399992","195371838.370912","216166338.41811","235575884.750125","267373664.879515","446913752.352962","473857458.281063","530150104.601965","693948667.920467","849226098.070497","1045386043.39334","1106006985.97871","1152675668.38599","1241358681.45637","1286054808.35135","1381514560.26834","1550880242.12561","1780269811.70542","1988280827.28454","2045132202.5228","2133587330.84759","1618202383.74871","1675742185.59848","1661905349.5289","1034500803.63636","1254057403.56996","1303631658.62721","1749358544.32961","1845577894.17769","1901812860.26102","1826828180.516","1680057806.92604","1679529759.43548","1786636411.82543","1942523062.64276","2383560651.71974","2668452990.63657","3161636697.71736","4222103847.00558","4670185346.58804","5036279161.3341","5619987456.40769","6159362169.74545","6146615715.79683","6498895597.15702","6901556914.70948","6771871504.84947","6826566193.30259","7340521577.33093","7398557843.25323","",
"South Asia","SAS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","40926831093.3665","43257674079.904","45116224828.8346","49644300246.1454","57105289384.0746","61157156329.3017","50710198344.2017","56967629862.02","57149034371.9457","61766283077.2246","66500320112.4731","71977136095.5053","74240965133.2698","83680276991.4473","101684395982.288","99156242002.7341","100805780226.84","120013545359.965","135547579875.867","150387524184.955","186723772391.499","193167170203.786","198015403221.303","210262654357.888","208462324488.209","221608682018.38","233060082677.479","252915626936.088","267746790060.459","263603329466.348","280549748962.921","249351553881.521","261808895230.377","260445732535.641","291586792136.347","320175385109.324","353011322616.571","368073233023.553","370161918492.881","399120237559.305","420078261310.417","432108478727.985","446457473473.339","510469355893.748","567998698690.874","645205927704.969","719672749469.761","894285879024.818","935069943007.868","1007025301273.66","1205943232973.34","1366827103499.38","1386952113139.43","1445241017491.55","1592250723918.25","1685483516366.53","1830079889302.74","2083555096704.33","2162936013218.23","2269643948710.48","",
"Saudi Arabia","SAU","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","1387827888.88889","1591257200","1748155776.65816","1913335386.38168","2300007279.01309","3058335415.44855","4951913893.31806","7703420954.62136","10818738819.9759","19451005917.3879","25465487539.5637","35182108248.487","41208791063.6024","48959346044.2256","55700489950.0321","58247524393.6263","57101661561.4322","55291007818.2996","47791962942.8658","45701886893.8099","47003088625.5861","48903133134.1527","54507610146.8625","58101201602.1362","60555941255.0067","63484379172.2296","64212817089.4526","66830440587.4499","69288651535.3805","69807209612.8171","67044800000","67257600000","68558579427.5237","68763168609.72","70250692775.1656","73689410398.3125","78627810913.4824","86507980812.3701","98093434056.1148","115860442961.975","139719200000","157817066666.667","170511200000","181802933333.333","209441066666.667","223662573733.333","242628583577.694","263681841632.429","276121752060.248","283638423558.763","298197491876.963","308751760031.139","",
"Sudan","SDN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","998666666.666667","1059000000","1123666666.66667","1174000000","1204666666.66667","1241666666.66667","1163000000","1271000000","1322000000","1386000000","1618000000","1910333333.33333","2078333333.33333","2515000000","3492000000","4308666666.66667","5308666666.66667","6965333333.33333","6251250000","7291000000","6112333333.33333","8194666666.66667","7925222222.22222","7111923076.92308","8713571428.57143","10456666666.6667","11875000000","15672500000","12702380952.381","12841269841.2698","10487704918.0328","8922222222.22222","5646303901.43737","7340866917.76522","10618094267.9558","11785763126.1835","8130959545.89063","10002841023.0374","9591806972.11155","9168093605.22669","8554230126.0112","9638545496.71434","10804526413.7329","12225085945.2832","13523373890.1167","19172447641.7224","24837504766.2906","28811663707.1574","33996223567.1228","35220060932.7779","38808993082.2444","39129799135.52","38536527205.723","41924048501.1788","46386760734.1674","55506162140.117","38684192164.114","31980831199.7881","18223013856.5105","13123217223.7885","",
"Senegal","SEN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","784165070.777817","833154255.987753","872365305.791092","896659509.507935","950340495.122529","936142087.805121","958321333.938246","938299022.175386","934961960.526691","884953319.50434","860610140.474459","906260304.719286","1055276101.61281","1265724276.4237","1309491738.18138","1844720891.65889","1959337921.31379","1987096957.25344","2304356243.78194","2832342225.2789","3242392547.00564","2886414831.98779","2931010074.0901","2730811907.5204","2665386230.99504","2879462090.83722","4180740595.61731","4819355595.78045","4939475224.42237","4934622841.12548","5731146457.9642","5670763833.14268","6105267456.33979","5961837815.79912","4011023526.27779","4910710576.05313","5143691348.13951","4615595267.45791","4984725030.07873","4934315200.88303","4504801313.7516","4819079438.39239","5400247911.65761","6671872658.0148","7884439271.20371","8556400238.23242","9373384359.352","11839781866.8015","14078043420.6563","13110596840.0608","12926748269.1292","14384117423.7971","13765737129.4801","14538837464.3349","14703525395.979","12908633235.7766","13631626160.8058","14780650942.2866","16060115600.6924","16152737216.2325","",
"Singapore","SGP","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","630243041.944336","691591532.732262","720207761.662093","763426107.408859","734711877.695022","768456814.321181","839540049.653731","937181497.45198","1044557689.79485","1130831046.64837","1289559649.81053","1491016594.79943","1675418756.351","2275377777.77778","3157605599.41402","3384710082.48184","3683886475.77278","3799214829.20512","4209354759.36706","5027220756.37643","6007449645.91189","6793246777.50794","7357646613.33838","7774813084.11215","8598248935.16327","8572968918.47546","8657879187.30967","9859235785.79958","11788129154.7958","13961290001.9877","16113110803.4661","19660376266.2808","22587538367.0964","26436935264.2654","31663807777.9233","35887258360.3782","38924397163.1206","39829539331.8966","33821880975.1434","36152979351.0324","40212180974.478","41525646034.4924","42736233664.6934","44463207438.8704","48313099041.5335","50928622927.181","56637233306.0608","66525048105.6333","77349777369.4254","75919216225.507","87141547488.0822","102286134520.592","110085380491.318","114828897946.136","118334859127.141","114448428862.38","116241838581.252","120627344485.48","129796485765.125","133928749450.227","",
"Solomon Islands","SLB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","624579622.80395","487976576.127585","417539943.366197","452769753.77783","467771883.289125","355974395.44808","249790165.070145","269883896.482157","306418411.931101","339864642.88061","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","292116281.250657","286999885.200046","297359881.056048","302813974.457579","275760110.304044","292320116.928047","322320128.928052","322183094.353792","358649420.191763","367003045.292292","425618467.703379","527199559.30276","480033068.545343","550196249.454863","686984260.391198","832379348.515095","998571156.410745","1010697955.31015","1142776409.80099","873746240.711175","893284726.787386","785669434.628975","387658451.404425","502605870.236869","770960195.608046","729072250.179727","510004138.113278","601325504.276028","574229074.889868","664933920.704846","700102266.916652","813989671.610169","873930704.898447","810232297.503821","625076745.970837","631049772.752466","672950623.775154","1034306573.01815","1184999047.16532","1302283317.00669","1314721060.23026","1471731864.8423","1630849115.8338","1932622418.34327","2304188874.19874","2305030650.1558","1964559049.71924","2826997408.74225","3413534754.05001","5300793047.43537","5056833148.04287","4349026102.08826","3752170256.96318","3480824688.18659","4042826774.21848","4128385373.36226","",
"El Salvador","SLV","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","689720000","742000000","772160000","815880000","829520000","858120000","904080000","937640000","1071200100","1248000000","1353840000","1621240000","1902160100","2208080100","2387200000","2566839900","2641000000","2606949700","2718688200","2884884700","3086912300","2902126400","3206130100","3391746400","3625923200","4284142505.36042","4604729400","5101060300","5782446500","6579652700","7631606700","8313008100","8744363600","8926617600","9296460900","9934781900","10360492200","10614180400","11145162900","11811369800","12726000000","13946530000","15539000000","16602150000","15491620000","16097790000","17802520000","18614390000","19280820000","19576620000","19939740000","20228390000","20841390000","21781000000","22437370000","",
"San Marino","SMR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","573178748.492788","565970202.656627","570278591.84046","600418995.196051","","",
"Somalia","SOM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","155847919.740832","170197927.440829","197917898.432841","199121942.751223","219785880.725648","204734771.59137","223536663.26002","237200581.276512","242646544.120735","261028571.428571","268314148.571429","281443766.23741","295024568.702454","401002777.0437","332232082.605242","508816531.21525","540698799.682288","515652229.565217","467541427.624309","522244031.496063","587227691.602099","656689901.331642","770693956.735758","783850906.045888","830200623.542209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5684558986.55307","6021905517.06676","6113036248.92263","6372723190.80691","7097656346.89428","7358383016.1345","7817535955.56411","",
"Serbia","SRB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11953644067.7966","16024134078.2123","18320247619.3698","14810623280.2967","15226943360.6311","5254414169.67066","9897799703.19979","12617777177.3478","15916141938.7553","19650040937.6959","20725400142.0995","24653620926.402","32508390429.9999","39275115525.7656","33942498290.9296","31565795990.9377","37206893448.2787","32714897588.2455","35299326318.2122","34590915929.2486","28531966319.7055","28790066131.7297","31309193950.5693","35160373186.5503","35122800466.7001","",
"Sub-Saharan Africa (excluding high income)","SSA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","141369423328.594","138039685084.197","145421005158.04","144965184911.192","144438750978.339","149118619390.829","176749310411.151","185144931363.809","173447025847.607","199198264256.33","206213246196.53","211925946489.398","199602543914.248","199630052214.465","233388947203.341","240847843454.506","251685122970.672","249633120043.215","246575082722.62","248733261077.252","248669685887.245","274761466018.747","339741223115.169","412065789383.109","483552719721.044","544268574342.516","674083663362.913","735296112290.207","752990606566.83","871430181647.75","963748474670.708","998421468109.282","1139541259779.16","1174847790323.91","1151426509248.24","1073669597556.99","1116387455776.62","1155753339714.83","1180190403735.99","",
"South Sudan","SSD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5344704633.48157","5684862455.62386","6053112889.93015","5806643593.17498","7667521355.9322","17008613288.1356","8585773932.20339","9498508490.09489","","","","","",
"Sub-Saharan Africa","SSF","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","142154054952.005","138775752396.816","146133515714.315","145611710201.142","145089877196.913","149981421745.022","177859048029.123","186451970751.368","174890579615.879","201018258286.297","208127256810.193","214078243164.104","201844594725.645","202083975824.61","236176073402.525","243789490315.975","254527696235.98","252488832632.661","249579380751.986","251797286972.606","251664257950.69","278018992791.857","343557507209.471","416590897871.074","488365816207.733","549394782153.359","679839413392.938","743095249707.369","760123800747.931","879216865146.22","972767370927.462","1007692903600.62","1149267221452.12","1185142540811.53","1160900430418.82","1083467944533.85","1127193300176.93","1167462152853.88","1191924468814.06","",
"Small states","SST","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33517180699.836","39017622666.7939","42100287207.2139","44829374072.0495","44180773406.3562","46129525584.87","53910148664.5216","56680839136.1246","58699981630.5971","60696692934.198","62302633801.1923","63162557262.9208","63739738858.3618","68130474346.1197","79658889124.8111","95131300835.0728","107180913656.99","118301635463.47","139516249181.075","158211111675.524","147976969211.779","157999758404.881","174986708587.91","178947217075.205","188546235316.008","195535507540.034","189677696256.781","197678082257.464","214117627152.148","227568871952.913","227687324701.17","",
"Sao Tome and Principe","STP","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1046032729.52582","1081238615.66485","1418214936.24772","1423315118.39709","1569170248.41553","","","","","","","","","","",
"Slovak Republic","SVK","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7042406043.67699","7483988132.03115","7934616379.86803","9353512532.20895","10853544904.4964","13767526797.3856","15037825095.057","14558342585.2498","15945858597.1585","16573106754.7411","15920024875.6219","17190238031.3199","19662003576.134","25367164785.553","32093234417.6807","34515353811.715","38822938150.7966","46875212154.3936","56089740735.3157","53135871075.2987","51577633751.9627","55155593569.29","52939602645.074","54780892266.1009","55716277649.6208","47807631082.0827","49377530385.5794","53417583327.566","59448794175.0886","59235466723.043","",
"Slovenia","SVN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9511567796.61017","7140956521.73913","7095315448.11321","7618349206.34921","8380132093.02326","12587707238.1723","12564736189.8017","11895403661.4646","12591796018.4651","13038988793.6717","11425980413.2587","11594429417.5716","12898081795.5112","16293716302.2099","18523424265.0722","19287467976.6198","20176029356.417","24400855461.2647","28364552512.0844","27694502639.6221","27047675699.5456","29122524503.5639","26777515531.6289","27151507268.1499","27454003123.3441","23273726422.9053","24157178548.4858","25533784854.3095","28212223809.2392","28397540849.5451","",
"Sweden","SWE","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","8833664055.38387","9514398648.02059","10219648328.2857","10991186771.3217","11839212248.3242","13014562993.9444","14137549541.6178","15241512408.1996","16147001218.7465","17432963979.7443","19204667323.9001","20880960221.6196","24736794683.3529","29763310512.2158","33391117268.0993","40702906892.7316","44871368718.2901","47810371965.3695","52557220316.4767","61241662195.89","69222799319.0845","64490872141.249","57801425046.9551","51368423002.1781","52018364563.9401","54820889945.2574","72840988685.4961","90513469812.6301","102207150574.488","104812040050.257","124708698722.714","135165776105.829","141418734331.536","108295089549.554","114142690513.219","128371581175.613","140144944825.529","128600767528.062","128176958200.732","130198126452.363","124895985680.295","114043527509.657","125775230818.211","156923438408.172","178444937337.561","182557439349.132","191811010815.646","220638722850.21","233806800078.894","207639865165.016","232517569313.272","266822736225.677","259036442596.26","276064142127.32","272433402300.174","232566925536.73","236463322883.402","247343949237.681","253828052514.893","240798574874.633","",
"Eswatini","SWZ","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","19039619.2076158","23659526.8094638","23099538.0092398","25759484.8103038","30099398.0120398","36119277.6144477","52498950.0209996","56978860.4227915","49279014.4197116","63418731.6253675","61598768.0246395","74524608.5011186","74411343.8272408","87463976.945245","74466519.4996321","139012846.517918","138224471.021159","168813247.470101","176287948.482061","296032311.712996","368387262.455059","451220903.696942","419372812.672684","431114801.184813","389214058.157663","321970174.0969","318808533.916849","385450638.506876","431166703.320871","428008350.173485","896772658.756232","934838880.237569","1100403716.69004","1132243871.83646","1057223386.27915","1397859198.80897","1394985602.30735","1319487109.375","1227465947.9406","1236385956.29757","1250086558.69045","1097633446.00481","1010435094.44344","1496607334.0648","1869949253.82377","2178825153.71189","2231335346.67356","2326528642.8024","2363336779.16041","2577786338.90744","3309856908.70349","3766327746.48469","3568808367.84409","3256368530.62112","3081349166.56685","2718900535.84177","2405380785.33747","2887271220.0099","3061419981.72219","2869970380.62284","",
"Sint Maarten (Dutch part)","SXM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","26998672.3103251","25970174.6425779","28090749.570007","59627486.1329187","65128794.8224139","78813287.5812165","83112787.0351086","79643696.6708475","67092923.3245092","63341587.6281986","80559621.7017704","86267728.7687743","103054356.776468","115025255.133744","191703048.586258","198703041.990434","225580351.041606","247823989.192319","226472566.161636","250782250.782251","205678182.659611","278733859.896942","304346173.58089","295591951.333645","259527319.822185","258985215.535638","329169744.525547","312717610.680097","","","440060148.19646","381280685.260629","546144736.285581","448570525.8672","487661379.870399","566513205.71844","608268952.725892","723139396.402299","751888725.886294","742248694.972923","796804408.540797","875663323.099919","941655019.228696","1061990308.90369","",
"Syrian Arab Republic","SYR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","666011829.835942","723547836.648693","780744269.735895","919793811.885565","1042683787.85514","1104897081.2508","1047027715.4216","1189133778.98554","1240615679.00573","1613133701.71709","1536117636.03466","1849530967.36648","2050833797.58019","2246982687.72393","3425321413.30815","4457635591.16591","4750426986.84441","5095366709.00091","6286444917.67357","6742917865.3573","8539625071.89837","11188032173.3268","10476513008.8792","11718349102.6036","10901942729.0358","10489563689.8262","8792637554.10723","8607076267.53177","8530358899.72753","7058147227.1255","8458211305.18824","9661791666.66667","9778708666.31912","10062827184.9653","6977300000","7547764471.05788","9775009980.03992","10138794056.4202","10263316323.0769","11160193798.4496","12245359110.3203","12818801942.6553","12850155740.1383","13200528347.8968","16040336633.6634","19025249042.1456","21948504398.827","23873247897.477","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","214356765.694924","228304058.140209","258446416.488605","257156868.5967","278080690.745038","293642669.455469","288383248.007967","279612358.463264","280812189.916974","278717991.298612","283227681.284998","295920201.33062","347722119.127614","395631757.863065","394343182.172234","557655960.5592","590450587.401969","654468758.27242","769909439.621205","","","837235813.759495","780373059.227489","777921250.060877","838115584.847676","1007174356.1253","1037378323.65154","1072108460.03339","1343726199.8289","1288139955.47971","1697349639.56264","1740419766.4077","1751433567.26578","1354304708.31953","1109500694.06833","1316241823.07306","1333196755.60119","1334659654.9348","1574704916.57115","1431141633.79482","1202214053.47341","1492710938.74271","2658202132.95639","2026673426.19574","3120696963.42763","4324076677.01453","5495621535.39183","5830987629.57978","6938389920.40359","6411397797.63016","6986022998.85023","8273594427.86674","8120794586.80659","8852579350.13513","9524089742.06559","8028843882.65659","7611263101.12493","8016681801.82886","8693775188.06942","8608991297.31307","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","43872528389.0159","48143320664.0508","47141713155.7302","48226353740.8708","51123349808.8675","54926795582.5459","59243933196.8086","63254933905.7612","65062378924.6103","69099801519.9443","71892372400.1059","74962300445.4916","86189614339.2655","107015106483.547","122141930037.402","135475055510.04","142317058791.344","159513512796.144","152308549725.425","173911573092.293","206958001130.108","232098684990","247167350911.865","249241877547.646","263082170661.608","286884170217.403","281890345048.806","266298636967.719","302485553558.561","340427111434.617","366668647368.065","391052972358.33","423942077565.706","450349394290.04","539862702235.397","675649826538.997","784113731345.644","796053138505.064","708699029332.099","805688221837.161","875031626421.656","917550103154.13","1016297577273.47","1113585749730.1","1239772621724.24","1402229321386.51","1627529887741.28","1993418209323.08","2438038913360.28","2614553047842.89","3092892100860.38","3792319052177.97","4260467419520.34","4721242739414.51","5152492240467.03","5476241365904.96","5709830231904.56","6202754969661.54","6910104425818.7","7295997956399.96","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538091995815.945","627630941590.888","587590211542.005","482521113697.907","541619381951.886","498861956136.556","553150551049.893","574689003645.779","604016800896.935","599724927862.943","518623390459.64","535284330127.258","542746688370.417","617233175734.79","755282788849.669","964154807527.414","1188303744771.67","1392232681920.51","1777902162394.11","2187944288883.81","1822378392481.63","2081515636377.08","2471873756521.08","2599779553433.89","2805162761626.75","2650099499458.15","2068872956855.25","2000317114376.37","2216466441828.98","2236399596854.52","2303531863292.52","",
"Togo","TGO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","94376590.723061","91875224.7104197","99720055.4744037","113979101.807063","113245305.011036","122276583.494144","140417722.925581","154806754.772035","159265955.52597","170746871.256644","148030328.531048","158215187.584096","195301749.887711","243096478.429641","181654529.388084","376040202.899592","321581215.356319","457498116.85703","341227685.161345","463279378.304789","619084818.411243","614209272.388369","559331956.204126","485742652.191484","512178896.673286","602386563.104462","799062311.095479","920619928.155173","1095524526.92345","1067377090.81551","1157646576.42119","1176980348.2297","1373549727.64551","1037913051.01733","741958858.417445","1004566836.43582","1173396108.78573","1337733206.33221","1370161342.84191","1372342450.88226","1139813221.31088","1152337837.64427","1314240327.16766","1615615133.02729","1750639049.24011","1848623641.88469","1922675529.71456","2252119278.86513","2780210506.66439","2763212316.83342","2763382682.46017","3028961783.65304","2919907167.92644","3247546667.37936","3366123397.06167","2999954161.93556","3103780997.00712","3280192686.832","3654622884.47222","3799060983.66475","",
"Thailand","THA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1856688289.00282","2017817118.10964","2239080459.77011","2394815170.42727","2577548076.92308","2816057692.30769","3204951923.07692","3616875000","3888605769.23077","4158846153.84615","4961057692.30769","5039567307.69231","5654086538.46154","7273077748.93127","9331733341.18606","10367971421.9821","11650187989.2746","13326650359.5571","15488859712.5309","17827992693.0442","21174864722.3145","22750132903.1548","23260377128.7951","26067712749.075","26605455299.2039","24204404449.3702","26456771956.2415","30364657035.7815","34988989440.1417","40096607267.9169","48268785054.0345","54006066591.4221","61042948649.8085","66970173304.4756","76467435387.674","86841566593.8865","94645519222.498","79596738967.5523","58741978848.8228","67373518063.559","68420838755.6779","67369390010.3304","74748475911.3689","84715677624.95","96605249811.0506","105715251826.823","120749907607.835","138172065750.821","156296073940.438","149491830437.091","177973249762.511","196389312501.435","211772892665.146","220894551845.343","214245007666.303","206052056050.479","206725983386.408","223329070884.331","247684167847.924","272108665404.089","",
"Tajikistan","TJK","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209324278.778217","345068704.45317","684581948.224369","534409475.465313","499072381.291126","1077774916.30183","860397479.398934","647305302.701922","886518843.267853","1036141963.02594","1300058796.62899","1738427874.09527","2047423474.29892","2433300994.42154","4183587509.07771","5758008569.67966","5178989547.8794","6259419958.89473","7225933798.96751","8769022943.62243","9852441123.37853","9401328580.68697","7534519965.60173","6305754431.6398","5897399908.76873","","","",
"Turkmenistan","TKM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212306586.27496","1449732273.52501","1610886544.5806","1594769820.65855","1413738506.6844","","1040704701.73115","","","","1813570923.02206","1991776506.44484","1856519658.62838","1059640327.14623","1849802450.98039","2039260084.82099","3397569229.22117","4248683927.74433","3775589156.07985","3315891224.01848","4569062804.87805","7188377366.57577","2880850035.08772","1139269649.12281","2278300210.52632","5302031894.73684","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","56940031382.7536","59442638484.4434","69912737909.1087","70489655848.662","78552579767.9826","81874482527.0466","89873599516.6702","93114544990.7284","100968504538.296","110718083259.556","120129264928.502","135362479800.219","152044928755.554","196550906367.553","252581206887.475","260184515574.188","292509186204.646","321500661950.227","364143677640.222","436957227237.975","525019238187.836","614425617999.821","566669877121.564","479483769444.609","485649983885.315","482756424624.802","489074055724.167","493811372979.548","558402297604.137","584707153917.557","729451934718.547","939209470883.18","915806084124.935","1013989377792.67","1152120053660.72","1218045278960.23","1334621389616.27","1457629217856.02","1462380408825.29","1317142048242.35","1453119657713.66","1425278708405.31","1254493974369.86","1277186858412.88","1434799094662.61","1736880979396.93","2005361973767","2364878814741.96","2757865763200.7","2638227324128.85","3218057652862.81","3666529071678.77","3758713023688.53","3912661072709.64","4066084462950.76","3507982306020.01","3422472995619.11","3819736633765.17","3693593737840.44","3633845710116.58","",
"Timor-Leste","TLS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321340000","392471400","418475700","411995600","429392700","425112700","389634400","460894000","477528100","542049700","629594300","720304000","800112600","897990900","937683400","928072300","970692900","1010469300","1042486800","1096695000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182618755601.626","185859633764.323","209155547773.749","236678214813.404","250769155258.697","264630059611.531","264648203876.458","261946976818.774","269930172191.677","256037664648.987","271932683826.923","304851800700.595","340614628162.292","391543594013.867","484465943185.966","580930676180.9","650174307556.906","714788829399.857","810974438312.726","939335360129.284","913491976721.24","949163560588.381","919632291960.502","952504277383.564","896417841173.326","938007168649.073","","",
