"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"West Bank and Gaza","PSE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1144800000","1249400000","1243200000","1317500000","1402100000","1831300000","1358900000","1184200000","930500000","1143000000","1151500000","1241300000","1155100000","1204900000","1371900000","1504800000","1921500000","1863800000","2378500000","3067200000","3151700000","3505400000","3890300000","4446900000","4610600000","","",
"Pacific island small states","PSS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","576824758.239643","640923722.127346","489447966.402106","407744074.97298","377484170.539101","378452981.192519","401959100.640763","382528753.007347","355436189.141776","369859553.206106","416898875.6069","444902167.864797","401414443.658346","501557582.444438","518666098.030647","581012679.625899","709905188.176172","721933577.094151","820657290.331493","791338742.400366","585038855.435321","543906857.604291","673541775.472227","895620347.743386","981488897.259618","1176853114.76501","1173091994.07883","1165402819.78683","1657622211.27529","1307839594.12716","1424170417.43202","1706622709.01312","1524264353.58853","2326423988.33038","1895808844.34766","2038993944.29332","2083766445.7362","2333352172.35129","2182314017.189","","",
"Post-demographic dividend","PST","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","617077161413.176","675687421305.923","792357780612.36","1009148830133.33","1125467233359.38","1122091567329.97","1265924614090.47","1439295883724.63","1754208169228.76","2072401564417.83","2230973690226.85","2196725326608.52","2069006724917","2114466987532.84","2335982189632.28","2421658292031.75","2955324347551.26","3459011668144.29","4030059759973.98","4262416434601.22","4700518401618.08","4792791915606.33","4987021772311.18","4887241348732.29","5320861291328.45","5965996228800.33","5970635615740.31","5846174545343.19","5820014488758.88","6139321035903.52","6362616431231.9","6012594542213.52","6046190492119.55","6764802200773.03","7663947007916.85","8243833940530.71","8853976491643.23","9648916329541.48","9955010668818.55","8114685048013.79","8800900646535.79","9696721008381.41","9663252566989.1","9778054598627.77","10106130654165.3","9637634877523.44","9688115477045.68","10304625618383","11088834583615","11082920037093.5","",
"French Polynesia","PYF","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1808516510.98901","2855219752.74725","3240109862.63736","4003021978.02198","3279120879.12088","2340109890.10989","3578846153.84615","5107142857.14286","6321703296.7033","8205219780.21978","9999725274.72528","15277472527.4725","25502747252.7473","36680769230.7692","47396703296.7033","42018131868.1319","39134340659.3407","48708241758.2418","50714835164.8352","55301739568.3038","65558949907.5445","59952434372.9775","74150106500.656","68646529424.7797","74542342696.4275","74872157812.342","",
"Romania","ROU","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11795454545.4545","8132894736.8421","7889583333.33333","7626184210.52632","7461208459.2145","8728480078.70143","8530651962.37431","7577008928.57143","7664601171.69896","5626361442.64006","7327559998.15745","9192250782.8361","10214097715.928","13408403614.4578","18155804761.467","22575900058.3451","33516019935.9203","54709797809.9496","70923180753.5035","47349654018.9552","45118474464.2689","51562815718.6905","46143878669.0502","48589530935.4247","49529230861.1012","44670544474.1244","44042397516.7521","49593090684.7625","54996651106.1498","57343613582.1987","",
"Russian Federation","RUS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151266611295.681","171396830245.892","155718178496.836","187851851851.852","159322033898.305","117503805175.038","100892683873.472","100620223723.557","92711097237.3966","88988764044.9438","40546110252.4472","29053614947.1974","48549591183.7896","67298594446.349","69196172248.8038","89766062817.6724","123530024297.119","153395511306.586","209584053547.13","314067581936.452","423536086331.977","231402250759.285","344860856364.78","496356650092.062","542218172621.094","533497083591.156","461082072634.985","301993675507.937","294879346932.932","371617406089.526","366952245241.199","392778859922.425","",
"Rwanda","RWA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","7200000","8000000","10000000","10000000","10800000","14600002","12034285.7142857","11660000","14100000","12500000","15500000","20359592.5273275","23560066.2287607","27406401.18205","32265523.7501143","78567544.7807857","88133176.9270495","112471854.409908","150411393.048669","133462988.532795","202523933.960697","187126473.864821","250182698.259188","200210420.224385","250915608.547692","296963691.92659","308719277.915857","337953660.052907","347165437.285883","322898607.593357","373601765.027042","268039908.376357","317219983.634292","330171870.601857","75231818.6363636","173451829.890881","198647416.074571","255696117.597664","294575243.320747","258302417.276778","254303223.895948","251438005.977084","248053496.553807","281606234.481219","341226671.099959","444426238.736114","498761759.568382","683381631.029975","1105537966.90017","1192409463.41187","1257467234.20076","1438929946.61894","1783737164.76006","1910357604.58743","1915298952.85217","2070928831.12207","2232639759.97505","2205478933.12392","2179618081.57352","2801356905.44443","",
"South Asia","SAS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","6904654841.15644","7101244380.39992","8538118415.74622","9308301706.39428","11029045652.394","12992447313.9518","10613858214.0056","10450480285.2345","10371777030.5357","12245303249.828","13542732336.6365","14764844401.9959","13728457028.0089","18378285537.3543","22042660420.1548","22689173719.4728","24058516681.4351","28808920141.1831","37669734760.4898","40973051432.4573","48234696568.6119","51158272631.6317","53633120950.767","54563470143.6828","56007769056.3049","64543488769.3731","67228041156.7322","80204906593.9715","88834935814.7703","92568772430.658","108103100421.742","82252807042.4716","92299708374.7259","89148456586.2359","110511876638.48","124276833848.844","129803379065.397","144921706733.698","140718994428.655","162664454252.919","159566063947.231","162765821228.707","173202795289.563","217153753736.456","299872488935.932","363780657506.878","425403697207.146","576890235803.646","530509267481.933","614752364594.772","762965840818.853","824357045469.918","813718568620.47","747934954144.135","825803438117.411","816322027711.226","841084452540.885","992918153351.175","1054325970991.42","1041589209263.35","",
"Saudi Arabia","SAU","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","1157067555.55556","1096804466.66667","1204337221.47091","1721730060.36498","1948163186.88457","-2003755732.57139","14046491973.9463","8137559003.0487","19692439709.0992","22700355899.0255","29126710760.3832","29398931934.2741","37695659628.7802","38994371388.3663","39617698945.572","44371141173.743","39271426837.4631","22289280069.4966","16922347054.1033","15183751037.9827","17376136574.5484","18539762111.4457","18449302990.5755","26425703638.5764","31480308784.3356","33315142562.4862","27517536159.0136","29078780022.3493","29465580774.3658","31163861148.1976","33683962666.6667","34791173333.3333","36608597333.3333","36133549333.3333","37339760000","42066243885.3333","51398184639.0595","66266255275.0925","83728999276.9781","110118015901.887","141882604195.04","136089704136.575","163355129174.543","181038840108.229","195339121055.971","197635547940.951","217455168104.618","223581052649.298","199495371337.114","198669192480.657","189370406483.511","228183841641.311","",
"Sudan","SDN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","139666666.666667","207000000","231666666.666667","210000000","214666666.666667","","","","","","","","","","","","1378333333.33333","1355000000","1056250000","1286250000","1093833333.33333","1934333333.33333","1742777777.77778","1214230769.23077","828571428.571429","1177400000","2265937500","3040833333.33333","666666666.666667","793650793.650794","1389344262.29508","1833333333.33333","1339835728.95277","1928123038.29253","2224965469.61326","1953262179.37683","1124850815.47809","1842235514.37456","2019329531.87251","1795719025.93546","3050630056.00498","3226753652.87978","3911454521.2867","4714203923.67231","6291461827.76938","7460990394.48298","10360675984.3426","12664391151.2326","13400053104.966","12237463897.7375","13405073020.7533","12312484108.8228","10099067851.7234","11275850454.6986","10676156093.2591","12303251213.948","10153769668.2134","8388750331.06736","4005998375.98554","2517771953.46799","",
"Senegal","SEN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","61760037.7541583","81551988.1438189","122695899.39044","126008326.223779","144813490.311998","181539358.35625","202912145.500263","245306871.429541","308431792.140733","430998519.818342","470647063.055378","419962393.077788","448177782.287385","500577422.528425","545989809.319862","649113923.430132","630294908.070717","819482583.182879","734177385.948143","695342252.922976","705780497.206278","719373351.95936","971149304.880101","1074783455.10249","1046999211.64423","1302201721.72053","1286402113.52505","1436247866.38649","1305884886.63404","1046381704.98196","1169090445.44668","1298503520.0695","1153106261.69541","1472377035.54765","1456921537.15995","1326713192.98128","1403234679.6246","1159812574.58878","1934263655.92034","2198712078.40922","2699082315.87844","2926839263.16448","3213604040.38001","4229547918.92816","3138100736.51014","3097892434.08827","3615566081.68173","4440293858.48338","4591137348.35987","5123685259.94451","4591810344.75468","4828941879.72574","6260246372.77069","7347595132.92459","7729186655.82315","",
"Singapore","SGP","Gross capital formation (current US$)","NE.GDI.TOTL.CD","79870638.9651117","88135371.7496407","127793022.344179","159120606.298184","177120083.627336","211583692.669541","238272572.847249","271527505.553378","351234809.878479","469554423.102051","733209199.006925","907519926.826081","1112105418.42856","1438293333.33333","2323512655.65232","2186302269.27654","2505292455.61506","2332483406.18423","2846027711.73239","3915567282.3219","5356663294.39897","6348122548.10387","7442230321.38969","8260841121.49533","9267912920.01893","7873189255.07477","6794963865.27885","7639570129.51226","8476163342.83001","10376714370.9004","12886581551.5562","15449377713.4588","18514426028.2382","22545735858.3983","24253175330.6272","29751516861.8597","33742198581.5603","38217200969.8276","26995877151.0516","28207728613.5693","33793271461.7169","24791873639.5602","23202557801.8541","16818964527.6088","26334457460.6555","27487503004.0856","33262382780.54","41735983013.735","58392748604.1416","53139704365.7614","66327026035.9369","74564398155.5096","86351204289.0294","92209861743.7865","92660721332.1758","78088885656.0954","85216431415.1285","93513360851.6185","95136417556.3464","92491423544.9348","",
"Solomon Islands","SLB","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","42299349.2407809","43783038.3819812","38924930.4911956","45620755.7025945","39962314.5167622","42004321.9881145","39046798.7367212","55907752.2088554","74429771.9087635","66282923.4257806","61293894.3372351","","","","","","","43315666.2810407","31834039.3720409","29867096.5875034","28847098.587121","26998863.2057598","17706851.5884305","31295380.9669726","42740524.002298","56959587.7767301","66666666.6666667","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","178414936.17832","212837546.372185","173333871.553708","142097139.492821","138170083.069384","93600314.0950137","52137708.1779766","71435261.9916987","62188592.6062619","77675420.0591845","84492257.0664376","85087162.7071058","56914297.1565879","59568458.1497797","79006306.4598602","48526218.220339","103930704.898447","-20612328.0692817","35726528.5239192","1960425.67342867","6974332.01089814","118491554.01153","146286326.822296","155588398.143021","149561322.326287","186499976.207677","195651507.480378","204050615.542925","228293021.664458","245230014.915895","801484633.005182","1236963059.91906","1044623662.83386","677103965.630368","686531170.275909","655116083.56974","739430794.356849","691563905.21129","712244493.147608","535940677.415785","",
"El Salvador","SLV","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","133240000","154080000","144200000","116520000","137600000","150080000","184960000","179000000","263640000","376920000","416800000","456800000","688800000","815600000","626400000","474400000","489600000","449420800","422695100","437953800","412181300","499789500","489272000","535958900","670153800","665442389.375015","811775000","1094835900","1266420700","1563378400","1868632400","1471977200","1541760700","2039804400","1952333600","2082286000","2175736600","2161102300","2440747000","2489782400","2734520000","3212050000","3538450000","3628430000","2473840000","3075570000","3608460000","3787390000","3742720000","3704700000","3754090000","3862780000","4165770000","5299460000","5162800000","",
"San Marino","SMR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171550948.369643","231551318.455355","292264312.562123","341144047.290714","","",
"Somalia","SOM","Gross capital formation (current US$)","NE.GDI.TOTL.CD","17443973.9824104","18465967.9736128","19697976.4408094","20761971.5352114","22903966.1984135","27271836.3689818","29469823.1810609","32675803.9451763","34901790.5892565","37842843.4285714","37857142.8571429","39558973.1504082","56589460.8959757","72753307.9678421","125655302.303415","160127084.988086","241302631.294678","106811594.202899","162085639.779006","135695538.057743","255898030.506237","192707709.321497","226751398.877152","164545286.216714","190771337.296668","261171754.735152","234436372.683077","336271018.564133","248149875.11246","330994228.303655","142141904.077381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2300593220.33898","3276126629.42272","3836848603.75827","1716373569.40623","1379325129.7003","630169126.063272","2241829401.15402","3241414757.84299","4473437711.64219","6837715436.76582","6286411507.0645","7060085664.33046","10787622640.2183","13789605821.6013","8425842623.47478","7360227663.06998","9028651337.58969","8345224062.30072","8409825631.84823","7775803034.43346","7408099702.78849","7356422973.47452","8648132080.04165","11472579513.2723","12922314194.0682","",
"Sub-Saharan Africa (excluding high income)","SSA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","229396438934.527","189557703509.899","131672386651.206","89485423506.8933","71928701491.6066","71809007283.2041","71508945162.3771","70272133762.1715","74129224774.1098","84017123374.3544","79735748307.7018","73303853967.0405","62014043655.6371","69903361820.9642","79055646719.5841","79953200951.3806","82688504732.796","85201447341.0207","83002822127.4248","85441852170.3874","80556719294.8504","86858049905.1942","113295130922.245","143480839878.71","170777376257.16","211832647661.681","235878283491.954","279346811699.803","273862711221.546","294662724425.198","323186536163.513","345212187793.188","377749835164.32","401046605791.503","373572536872.497","332780768911.666","346276641049.081","365353272255.524","414882720416.977","",
"South Sudan","SSD","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2027812126.42854","1502282621.87202","1506531042.5615","1416479692.20475","848280338.983051","2103813084.74576","1116210338.98305","689964291.65973","","","","","",
"Sub-Saharan Africa","SSF","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","229514574722.021","189612619487.9","131772173088.846","89684807336.717","72183486451.9336","72154798964.15","72045140337.584","71048428271.9968","74933785138.6078","84961557010.8343","80681761110.9583","74414089400.4598","63249871779.7858","71281953131.4974","80343445876.5232","81353657572.4288","84225382618.2555","86595347786.798","84561144861.5482","86927294243.3287","81871251363.3444","88227653411.6199","114874927541.623","145329349022.056","172498415471.671","213596777697.952","238299196929.596","282138521290.677","276244621701.003","297735283009.275","326318170818.927","348481227881.048","380870681181.981","404092800293.29","376193570635.911","335487908817.953","349256955800.045","368664252269.508","418156286388.768","",
"Small states","SST","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20338954500.6006","24664454563.7885","26853488382.7055","29718931255.2593","30516113364.545","26435129500.6896","30031148269.7254","30967404206.7938","35486728469.2954","42875027851.8676","51083945365.9188","64438150508.2624","84265086803.9639","108253508064.866","127016269759.277","105607507913.771","109295468601.375","125897674270.369","135106674709.717","136196738449.233","148387686405.834","132328118074.781","150157653409.591","152157086728.277","166840599765.578","167177097004.318","",
"Sao Tome and Principe","STP","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1054780041.54973","1356284153.00546","1565391621.12933","1944990892.53188","1581554600.42252","","","","","","","","","","",
"Slovak Republic","SVK","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3741637887.25241","3941192978.11843","3955485832.5786","3875096041.22745","4023178312.96714","6106840522.87582","9517206590.62104","9651085306.44613","10282749748.294","8920227999.14767","7892806338.67699","9425150782.99776","10569024091.8502","11977389390.5192","15335859200.3973","18627153339.1369","20131638439.3426","24384845332.6033","28547468873.5902","18257092247.8466","21530375055.3634","24991023433.5588","19519011813.0517","20657521510.7117","22001955329.8617","21456004790.0869","20662299973.1773","21898909144.7236","24521459898.9286","24755969751.8431","",
"Slovenia","SVN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3487266949.15254","2502130434.78261","2569935141.50943","2861140740.74074","3514995348.83721","5437503032.75374","5399798158.64023","5439374249.69988","6022830351.99077","6613241924.85168","5864176711.14938","5568635735.43929","5976905735.66085","7871578155.73296","9910637767.81266","10304690958.836","11959434198.9713","15864468929.6469","18268848689.0289","11811961656.0156","10769646202.6137","11173928263.7773","8738152270.11283","9480289389.13995","9673583210.56998","8257662061.54806","8243504892.22274","9740063656.92002","11471454355.2455","11224745895.4274","",
"Sweden","SWE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","5378185232.29123","5758982424.97531","6196004687.18172","6684907385.81526","8013352878.78845","9000614319.52531","9376044554.5125","9854724509.71828","10130994148.9205","11099599069.3704","12777535181.3191","12646344641.9165","14364680203.2589","16831578549.676","20552633689.2373","26241131207.5526","27480438715.3057","25518204435.9157","24600307624.2116","32487836299.5965","39342892235.6724","31168476517.7549","26984346448.9224","24596115871.7116","26667550835.3684","30571516754.0302","37611470183.615","47952862437.7011","56836457598.9033","65932855170.7022","77692618605.1227","68914601736.2547","65699740375.6997","40640080170.6195","46763478486.2623","55723998710.2743","60122576796.8983","54899736735.2552","58477716700.839","59679027885.3602","60215668725.8519","55656930419.8817","59078781156.6072","73372988882.4308","84161439126.9442","87382210862.9618","98394188284.4054","122231017340.356","127307581435.572","91832684418.1975","113848664399.206","136831149711.277","124812844840.83","132175122038.961","136785513611.052","123390235875.82","127446047891.894","139175502233.095","144465038996.179","133967564283.373","",
"Eswatini","SWZ","Gross capital formation (current US$)","NE.GDI.TOTL.CD","6719865.60268795","10079798.4040319","14559708.8058239","18899622.0075598","24639507.2098558","20159596.8080638","20439591.2081758","17499650.0069999","15679686.4062719","17219655.6068879","25917541.649167","27144015.6599553","31373357.6167556","44699567.7233429","63031052.2442973","53554563.8945233","60487580.4967801","81876724.9310028","163178472.861086","175932525.540508","220338983.050847","177430397.078959","162285872.167987","182030338.389732","141937233.105131","94651131.4049215","89628008.7527352","86787819.2534381","162964592.038707","166774697.83048","168476790.476559","180929272.444139","253330995.792426","245065336.475197","246310690.548609","272228502.109123","272990347.265834","295572916.666667","301249932.167212","258138963.908667","409244142.482492","365534875.887143","306734059.407819","424004177.297183","536736036.287077","551590190.744264","542337916.266706","556590129.730037","517222134.798819","550822592.256039","642961140.250232","621785032.570823","577810438.489647","561878913.73471","557073898.661163","508501886.822058","489975607.766357","564932142.482032","618131403.841361","602398491.349481","",
"Sint Maarten (Dutch part)","SXM","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77262569.8324022","134245810.055866","144581005.586592","292178770.949721","216759776.536313","243575418.994413","288268156.424581","475418994.413408","","",
"Seychelles","SYC","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","19180784.1725375","25813176.1056958","37037214.6148325","41925576.1872084","56461643.1693711","50214373.1002687","47798246.2346603","31089116.4741119","32795632.9172802","38335747.3253205","47387060.434301","49267783.8279959","72498405.6414118","83691766.3238284","90576926.6802826","83527120.791031","91977586.4425311","134555630.608897","131630998.061632","154161154.161154","196623674.520614","179635119.272626","210448300.108322","269443144.595227","154835661.031188","253008962.868118","192651277.372263","76938100.6165867","","","309437107.089153","299950754.353763","260225013.746141","231155261.978413","355242877.740765","373394717.712624","424327837.249719","449486336.531843","528654496.387357","507701852.950676","517744534.370402","556888116.294576","549448233.475901","530435785.798268","",
"Syrian Arab Republic","SYR","Gross capital formation (current US$)","NE.GDI.TOTL.CD","117560142.170147","136345561.5649","181078045.972529","149075892.657563","157310552.487333","152128949.224027","168180399.362737","193804154.198206","243873985.197086","358573643.454668","316643338.213792","414316340.697148","664957022.028785","433466241.41204","1385454562.87452","1834786865.59203","2571833432.8708","2935462258.68796","2732304071.75869","2788386759.98998","3861179843.08673","3865688238.42655","4138872048.53788","4453894331.73095","4455829490.31564","4186450168.11533","3171597559.22908","2217014063.42254","1586460570.18017","1686991420.42111","2036467961.17898","2333000000","3071326575.40583","3557299015.97865","3032440000","3099904191.61677","3295705049.9002","3060604274.31907","3355568238.46154","2978798449.6124","3337173087.71195","4292719426.55309","4385770638.47092","5073785815.89108","4429425742.57426","5312049808.42912","6284711632.45357","11232238686.4237","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Gross capital formation (current US$)","NE.GDI.TOTL.CD","42564562.8337504","49361702.2091029","41744347.8045935","56226018.6345159","58779549.9268212","45995058.8878716","56924354.4364593","70425552.6647537","68294317.1072784","79491071.4887202","75517325.253715","79750492.7407512","86354300.9911866","98570659.6392165","120553899.867304","177486003.593072","147698025.518833","173179704.820513","180803107.252309","","","","26380805.0784129","22749068.8764516","44396361.5133681","75438598.1329079","86845830.4964094","106214857.336908","104308092.971468","115140413.772818","117416855.995915","122822460.918184","140538528.205256","142803087.342749","196323986.450403","190752812.790745","325490033.279093","300979333.677592","295467340.891239","210119842.793338","322357082.251193","688620901.048706","1201322256.22923","1429603945.97389","1074040668.9827","1376692928.55268","1648642948.0102","1930295318.1107","2274069714.34978","2808687838.48551","3678261191.1657","3465716121.80917","3846282793.88581","3789239048.78643","4706363024.91123","3116389545.40311","2463029374.00524","2129397628.58157","2345334789.21912","2422919521.90691","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","27356736627.8877","14639962295.6791","9988527486.19988","14362399508.4101","18351893879.6123","23478774827.9251","28552591546.7999","22403976166.0668","23214351730.9501","26338481835.1024","37569407271.2051","41448870595.6391","44356754240.5093","58345299959.1279","65494581191.8401","78003788238.9681","74618625806.075","87249955381.8925","89401069347.4245","102715200866.893","113365912095.331","117744882347.981","122314150667.193","137147690155.406","146823125833.923","173480140723.547","165729073366.913","158060589528.143","191183580055.63","209149220720.775","221833137275.717","246715900725.27","286850985660.51","333599164741.8","392009055228.807","484345717604.333","547090718208.804","533658022178.948","454850573845.929","474806606001.023","523098279710.24","591996487406.681","662707701925.273","816059963069.338","995608088512.958","1131169629522.52","1340799221328.65","1725054292921.28","2301921870722.62","2663230323682.87","3336850651251.39","4111371473541.14","4590953346054.68","5094597310734.93","5445009534311.85","5404759933418.65","5447887132253.36","6013609229326.57","6869639837093.91","6983693954725.28","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","308493644211.91","335276581422.717","304322259266.406","257808693482.575","206207144746.595","220513904219.314","216678583304.96","221769588391.272","196232542782.051","163380062395.649","194030001005.699","191702757014.155","212184751974.905","274136377544.098","374765171630.522","473835921539.797","614308454916.543","853613930030.255","1076325823260.69","682043715275.211","877374091550.331","1134657695061.76","1160026286180.97","1198491086765.03","1112851241483.41","872264151519.032","844165593711.372","972908976106.201","972457938020.912","961970555630.505","",
"Togo","TGO","Gross capital formation (current US$)","NE.GDI.TOTL.CD","13050843.1856917","10193270.7358433","13468638.3099081","18366139.572698","33465703.8075773","42030370.0019056","35412141.2383018","29268177.4741475","26659693.4054007","35389982.1742218","38349785.1507454","54111668.6913147","69436840.6476116","88384725.6843311","91813748.5474941","170778336.255074","154006792.201732","267014328.005122","434289457.975617","435309870.271754","323268164.555404","229270408.84108","175285707.242983","157715455.327948","108019861.006823","126807679.020974","199765577.77387","220339217.253406","220991502.718499","223505149.239064","432689051.614458","274213654.114805","265987469.955624","92240325.1700613","147821160.555737","211200596.055201","275045121.672775","244141360.160392","260917049.155541","210248805.625995","227758985.797701","242129165.112064","288461124.592927","309070728.284208","317281511.79061","376132698.830507","434378084.419652","475831036.908878","701279635.591629","743696492.253164","755452893.050708","1108010423.16094","990797585.300583","1183715043.90771","1277212509.06063","1347212851.16651","1436223349.89747","1138391988.24366","1358293913.09514","1446509282.12647","",
"Thailand","THA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","399305063.781171","423536451.012423","562116858.237548","701872299.567931","720576923.076923","817884615.384615","1149423076.92308","1234855769.23077","1415144230.76923","1628701923.07692","1813990384.61538","1785384615.38462","1772692307.69231","2925979425.7159","3649798037.80104","3981196606.36038","4073950617.88913","5317620992.05396","6761178397.03778","7446532379.31524","9428415151.10078","10340690363.1464","9702349120.22122","12002947813.2704","12319052091.0006","10987337484.2133","11150124149.6793","14086607989.7989","20097889214.3956","25335576997.899","35292568056.1255","42085096877.3514","44540966374.1481","51112537322.8645","60004970178.9264","72557434818.9057","77849755550.9081","51474000695.0578","22816385150.655","25553463427.2764","28163483064.8338","27803447523.0634","30545645843.4687","36287417499.5058","44402074465.9692","57592124335.842","59900533234.7817","67039851440.6893","82247030465.3097","58134883829.4571","86492771187.0023","99347855318.0046","111412375213.54","115411312894.617","97431603642.8796","89712389445.1306","87242976620.8452","104625248233.637","127577111871.793","130180239374.38","",
"Tajikistan","TJK","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","644811004.287105","491905809.774117","353069833.268308","232947208.121827","181447092.299484","203634947.205769","188362821.13427","81009488.0315947","177060155.130259","113511956.875656","142103547.396616","244518027.268137","269331964.320092","451885762.794082","916223674.655047","1368204739.55752","1237140029.44939","1345444165.33455","1905253568.17492","1776009456.06518","2104151798.83296","2416254860.66105","2267349223.605","2163444235.99678","1945963016.24618","","","",
"Turkmenistan","TKM","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","839289175.113436","1003660804.74808","1073924363.05373","1275815856.52684","1468113064.6338","","1173965669.63575","","","1175601596.07121","947718485.988868","1185453083.98613","972161102.1736","1009040748.64759","1120980392.15686","1229707071.70332","1519420406.52043","1576487447.89254","1857381488.20327","2004152563.51039","2355534709.19325","6109072847.68212","9419903859.64912","11716329122.807","15181409122.807","16597507368.4211","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","16399984105.4882","17531972601.4261","18879540116.2513","18293174902.3021","21523293619.5228","23707051472.1602","25777762518.866","25638073168.7879","27941810716.7898","33426540577.764","36406467563.5933","40094999534.1099","44280906386.7146","59666400159.8834","85453902205.6594","96484226085.0053","101688201078.607","113921428148.551","130708339136.13","150892797618.28","181435076534.549","209794081992.297","175212635370.102","125784835166.3","123881968390.238","135327745629.774","133990426293.792","158341660391.395","190361659629.426","220051640192.484","218863265550.167","274161698428.554","265629192098.52","326647492278.146","394168821865.353","359062155566.922","388669920945.438","452669795632.991","470733656418.667","393091089086.279","446801075751.879","419407134671.097","361750648397.063","361377734745.883","443606796695.113","539369800852.052","663225312816.921","831646225221.477","1022178552792.93","848207032620.41","1131104267625.06","1313044311644.95","1330928171367.98","1360672843125.34","1344310752318.82","1098180081414.46","1010333085627.62","1097928996648.35","1077414274081.77","1038594055943.48","",
